mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__scale_pos_weight,param_clf__reg_lambda,param_clf__reg_alpha,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__gamma,param_clf__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.11405720710754394,0.02280653874777694,0.008189725875854491,0.003075683420356923,1.0,2,2.0,0.0,300,5,0.2,0.5,1.0,"{'clf__subsample': 1.0, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 2.0, 'clf__reg_alpha': 0, 'clf__n_estimators': 300, 'clf__max_depth': 5, 'clf__learning_rate': 0.2, 'clf__gamma': 0.5, 'clf__colsample_bytree': 1.0}",0.6022661548977338,0.60921357790428,0.5441264162194395,0.5415192701545336,0.5611559139784946,0.5716562666308963,0.028719002475407804,13
0.21132941246032716,0.00610557197672311,0.008979558944702148,0.0005203868555823376,1.0,2,1.0,0.01,300,7,0.01,0.5,0.6,"{'clf__subsample': 1.0, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 300, 'clf__max_depth': 7, 'clf__learning_rate': 0.01, 'clf__gamma': 0.5, 'clf__colsample_bytree': 0.6}",0.594353015405647,0.6037581699346406,0.524597495527728,0.5593620058337988,0.5893206256109482,0.5742782624625525,0.028944797993506726,11
0.08630452156066895,0.0031372981009549715,0.006770277023315429,0.0005363372616098615,1.0,2,1.0,0.1,300,5,0.1,0.5,0.6,"{'clf__subsample': 1.0, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 300, 'clf__max_depth': 5, 'clf__learning_rate': 0.1, 'clf__gamma': 0.5, 'clf__colsample_bytree': 0.6}",0.6055786318944214,0.6230497575374236,0.5396243291592129,0.5465772978340471,0.5925586510263929,0.5814777334902995,0.0328682858810733,6
0.154756498336792,0.004808503344758456,0.008412981033325195,0.001261925810614782,0.8,1,1.0,0.1,300,5,0.2,0.0,0.6,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 1, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 300, 'clf__max_depth': 5, 'clf__learning_rate': 0.2, 'clf__gamma': 0, 'clf__colsample_bytree': 0.6}",0.5578631894421368,0.5506535947712419,0.536732259988074,0.5800285483770868,0.5833027859237536,0.5617160757004586,0.017679066594003274,31
0.18507633209228516,0.027576359742552823,0.014898443222045898,0.004371813338373174,1.0,2,1.0,0.01,200,7,0.01,0.0,0.6,"{'clf__subsample': 1.0, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 200, 'clf__max_depth': 7, 'clf__learning_rate': 0.01, 'clf__gamma': 0, 'clf__colsample_bytree': 0.6}",0.59154003890846,0.5843348091924941,0.5279069767441861,0.5533109911251785,0.5835166177908113,0.5681218867522261,0.024020275037755518,18
0.043407011032104495,0.0033271117771907464,0.007945537567138672,0.0012717425173844159,0.8,2,2.0,0.01,100,3,0.01,0.0,0.6,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 2.0, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 100, 'clf__max_depth': 3, 'clf__learning_rate': 0.01, 'clf__gamma': 0, 'clf__colsample_bytree': 0.6}",0.634575950365424,0.6395741092135779,0.5521765056648777,0.5511078011543473,0.59100073313783,0.5936870199072114,0.03826449633250541,3
0.09611139297485352,0.020006187779736576,0.01626443862915039,0.00830375323665594,1.0,1,1.0,0.01,200,3,0.2,0.1,0.6,"{'clf__subsample': 1.0, 'clf__scale_pos_weight': 1, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 200, 'clf__max_depth': 3, 'clf__learning_rate': 0.2, 'clf__gamma': 0.1, 'clf__colsample_bytree': 0.6}",0.591724065408276,0.6100832806240775,0.5349135360763267,0.5502699683485385,0.593933284457478,0.5761848269829393,0.028567394644820453,10
0.22953476905822753,0.026727195983800456,0.00832977294921875,0.0010847284961083103,1.0,2,1.0,0.1,200,7,0.1,0.0,1.0,"{'clf__subsample': 1.0, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 200, 'clf__max_depth': 7, 'clf__learning_rate': 0.1, 'clf__gamma': 0, 'clf__colsample_bytree': 1.0}",0.5650402229349598,0.5629084967320261,0.557185450208706,0.5354682554459133,0.5252321603128055,0.5491669171268821,0.01590984371830345,45
0.24982504844665526,0.02254649964548931,0.011175155639648438,0.0036861456515027216,1.0,2,1.0,0.01,200,7,0.01,0.1,1.0,"{'clf__subsample': 1.0, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 200, 'clf__max_depth': 7, 'clf__learning_rate': 0.01, 'clf__gamma': 0.1, 'clf__colsample_bytree': 1.0}",0.5689573584310426,0.6005429053341768,0.5469886702444842,0.5421088562030658,0.5160679374389052,0.5549331455303348,0.028337290700261572,38
0.07772297859191894,0.009176662114033405,0.007880449295043945,0.0009271718743535883,0.8,2,2.0,0.0,100,7,0.01,0.5,0.6,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 2.0, 'clf__reg_alpha': 0, 'clf__n_estimators': 100, 'clf__max_depth': 7, 'clf__learning_rate': 0.01, 'clf__gamma': 0.5, 'clf__colsample_bytree': 0.6}",0.6082601608917398,0.5976966055239301,0.5346451997614787,0.5514801712902626,0.5891678885630499,0.5762500052060923,0.02827006526677422,9
0.14546542167663573,0.008860040144924867,0.011896610260009766,0.003331076998144104,1.0,2,2.0,0.01,300,5,0.1,0.1,0.6,"{'clf__subsample': 1.0, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 2.0, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 300, 'clf__max_depth': 5, 'clf__learning_rate': 0.1, 'clf__gamma': 0.1, 'clf__colsample_bytree': 0.6}",0.5832851359167148,0.5896057347670252,0.5253130590339893,0.5579966486687767,0.5769489247311828,0.5666299006235377,0.023209405481590943,21
0.3010974884033203,0.004163496929948154,0.011744451522827149,0.0011736771573149733,0.8,2,1.0,0.1,300,7,0.2,0.0,0.6,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 300, 'clf__max_depth': 7, 'clf__learning_rate': 0.2, 'clf__gamma': 0, 'clf__colsample_bytree': 0.6}",0.55738997844261,0.5458570524984188,0.5413237924865832,0.574008564513126,0.5811644672531769,0.5599487710387829,0.015490625135504399,35
0.29111599922180176,0.006907906079296677,0.010701560974121093,0.0015767538958816245,0.8,1,2.0,0.0,200,7,0.01,0.1,1.0,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 1, 'clf__reg_lambda': 2.0, 'clf__reg_alpha': 0, 'clf__n_estimators': 200, 'clf__max_depth': 7, 'clf__learning_rate': 0.01, 'clf__gamma': 0.1, 'clf__colsample_bytree': 1.0}",0.6043956043956045,0.6186748893105629,0.5394752534287418,0.5402470055234904,0.5431023949169109,0.5691790295150622,0.03489817898175592,16
0.19003958702087403,0.005774335912876021,0.010668087005615234,0.0033343204306024526,0.8,1,1.0,0.01,200,5,0.2,0.0,1.0,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 1, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 200, 'clf__max_depth': 5, 'clf__learning_rate': 0.2, 'clf__gamma': 0, 'clf__colsample_bytree': 1.0}",0.5747147589252852,0.5434851359898799,0.5433512224209898,0.5483770868243034,0.5367179863147605,0.5493292380950437,0.013223200309649012,44
0.11895866394042968,0.0040687594648674925,0.009352731704711913,0.001302668459132161,0.8,1,2.0,0.01,200,3,0.1,0.0,1.0,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 1, 'clf__reg_lambda': 2.0, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 200, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__gamma': 0, 'clf__colsample_bytree': 1.0}",0.6002944423997055,0.595034788108792,0.5416517590936196,0.5422329795817042,0.5763685239491692,0.5711164986265981,0.025113539347262792,14
0.09037909507751465,0.003998439360253703,0.012918186187744141,0.00529937135694071,0.8,1,1.0,0.01,200,3,0.01,0.0,0.6,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 1, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 200, 'clf__max_depth': 3, 'clf__learning_rate': 0.01, 'clf__gamma': 0, 'clf__colsample_bytree': 0.6}",0.6318944213681056,0.6387834703773982,0.5445736434108528,0.5477564699311115,0.5946053274682307,0.5915226665111397,0.03998163504421806,4
